Q42,http://www.wikidata.org/entity/Q42
Q46248,http://www.wikidata.org/entity/Q46248
Q81685,http://www.wikidata.org/entity/Q81685
Q859,http://www.wikidata.org/entity/Q859
Q2793,http://www.wikidata.org/entity/Q2793
Q991,http://www.wikidata.org/entity/Q991
Q1399,http://www.wikidata.org/entity/Q1399
Q352,http://www.wikidata.org/entity/Q352
Q504,http://www.wikidata.org/entity/Q504
Q377,http://www.wikidata.org/entity/Q377
Q1402,http://www.wikidata.org/entity/Q1402
Q909,http://www.wikidata.org/entity/Q909
Q1064,http://www.wikidata.org/entity/Q1064
Q1067,http://www.wikidata.org/entity/Q1067
Q241248,http://www.wikidata.org/entity/Q241248
Q6074970,http://www.wikidata.org/entity/Q6074970
Q835,http://www.wikidata.org/entity/Q835
Q892,http://www.wikidata.org/entity/Q892
Q502,http://www.wikidata.org/entity/Q502
Q1512,http://www.wikidata.org/entity/Q1512
Q272,http://www.wikidata.org/entity/Q272
Q302,http://www.wikidata.org/entity/Q302
Q535,http://www.wikidata.org/entity/Q535
Q6527,http://www.wikidata.org/entity/Q6527
Q868,http://www.wikidata.org/entity/Q868
Q905,http://www.wikidata.org/entity/Q905
Q4985,http://www.wikidata.org/entity/Q4985
Q5686,http://www.wikidata.org/entity/Q5686
Q5683,http://www.wikidata.org/entity/Q5683
Q1411,http://www.wikidata.org/entity/Q1411
Q5879,http://www.wikidata.org/entity/Q5879
Q6701,http://www.wikidata.org/entity/Q6701
Q7197,http://www.wikidata.org/entity/Q7197
Q7198,http://www.wikidata.org/entity/Q7198
Q7841,http://www.wikidata.org/entity/Q7841
Q7200,http://www.wikidata.org/entity/Q7200
Q6714,http://www.wikidata.org/entity/Q6714
Q7345,http://www.wikidata.org/entity/Q7345
Q5878,http://www.wikidata.org/entity/Q5878
Q4235,http://www.wikidata.org/entity/Q4235
Q2908,http://www.wikidata.org/entity/Q2908
Q4583,http://www.wikidata.org/entity/Q4583
Q7934,http://www.wikidata.org/entity/Q7934
Q4731,http://www.wikidata.org/entity/Q4731
Q5673,http://www.wikidata.org/entity/Q5673
Q1398,http://www.wikidata.org/entity/Q1398
Q5816,http://www.wikidata.org/entity/Q5816
Q1316,http://www.wikidata.org/entity/Q1316
Q9200,http://www.wikidata.org/entity/Q9200
Q9327,http://www.wikidata.org/entity/Q9327
Q6691,http://www.wikidata.org/entity/Q6691
Q4671,http://www.wikidata.org/entity/Q4671
Q12881,http://www.wikidata.org/entity/Q12881
Q23434,http://www.wikidata.org/entity/Q23434
Q9077,http://www.wikidata.org/entity/Q9077
Q11758,http://www.wikidata.org/entity/Q11758
Q22714,http://www.wikidata.org/entity/Q22714
Q23441,http://www.wikidata.org/entity/Q23441
Q25163,http://www.wikidata.org/entity/Q25163
Q28975,http://www.wikidata.org/entity/Q28975
Q5682,http://www.wikidata.org/entity/Q5682
Q16867,http://www.wikidata.org/entity/Q16867
Q9696,http://www.wikidata.org/entity/Q9696
Q34660,http://www.wikidata.org/entity/Q34660
Q33977,http://www.wikidata.org/entity/Q33977
Q9204,http://www.wikidata.org/entity/Q9204
Q9333,http://www.wikidata.org/entity/Q9333
Q26116,http://www.wikidata.org/entity/Q26116
Q28147,http://www.wikidata.org/entity/Q28147
Q34253,http://www.wikidata.org/entity/Q34253
Q7243,http://www.wikidata.org/entity/Q7243
Q36184,http://www.wikidata.org/entity/Q36184
Q34970,http://www.wikidata.org/entity/Q34970
Q30875,http://www.wikidata.org/entity/Q30875
Q35064,http://www.wikidata.org/entity/Q35064
Q7724,http://www.wikidata.org/entity/Q7724
Q19878,http://www.wikidata.org/entity/Q19878
Q34743,http://www.wikidata.org/entity/Q34743
Q38757,http://www.wikidata.org/entity/Q38757
Q12706,http://www.wikidata.org/entity/Q12706
Q12807,http://www.wikidata.org/entity/Q12807
Q40640,http://www.wikidata.org/entity/Q40640
Q51513,http://www.wikidata.org/entity/Q51513
Q9068,http://www.wikidata.org/entity/Q9068
Q43393,http://www.wikidata.org/entity/Q43393
Q48900,http://www.wikidata.org/entity/Q48900
Q49072,http://www.wikidata.org/entity/Q49072
Q77325,http://www.wikidata.org/entity/Q77325
Q46926,http://www.wikidata.org/entity/Q46926
Q48354,http://www.wikidata.org/entity/Q48354
Q35610,http://www.wikidata.org/entity/Q35610
Q33760,http://www.wikidata.org/entity/Q33760
Q38337,http://www.wikidata.org/entity/Q38337
Q39829,http://www.wikidata.org/entity/Q39829
Q38082,http://www.wikidata.org/entity/Q38082
Q36591,http://www.wikidata.org/entity/Q36591
Q43444,http://www.wikidata.org/entity/Q43444
Q44461,http://www.wikidata.org/entity/Q44461
Q41166,http://www.wikidata.org/entity/Q41166
Q44272,http://www.wikidata.org/entity/Q44272
Q40479,http://www.wikidata.org/entity/Q40479
Q80137,http://www.wikidata.org/entity/Q80137
Q49074,http://www.wikidata.org/entity/Q49074
Q28170,http://www.wikidata.org/entity/Q28170
Q34670,http://www.wikidata.org/entity/Q34670
Q9215,http://www.wikidata.org/entity/Q9215
Q60946,http://www.wikidata.org/entity/Q60946
Q60684,http://www.wikidata.org/entity/Q60684
Q34474,http://www.wikidata.org/entity/Q34474
Q81447,http://www.wikidata.org/entity/Q81447
Q160219,http://www.wikidata.org/entity/Q160219
Q160263,http://www.wikidata.org/entity/Q160263
Q36322,http://www.wikidata.org/entity/Q36322
Q61662,http://www.wikidata.org/entity/Q61662
Q76632,http://www.wikidata.org/entity/Q76632
Q44520,http://www.wikidata.org/entity/Q44520
Q93620,http://www.wikidata.org/entity/Q93620
Q34943,http://www.wikidata.org/entity/Q34943
Q37030,http://www.wikidata.org/entity/Q37030
Q15001,http://www.wikidata.org/entity/Q15001
Q77497,http://www.wikidata.org/entity/Q77497
Q78509,http://www.wikidata.org/entity/Q78509
Q6882,http://www.wikidata.org/entity/Q6882
Q79904,http://www.wikidata.org/entity/Q79904
Q82918,http://www.wikidata.org/entity/Q82918
Q93862,http://www.wikidata.org/entity/Q93862
Q163118,http://www.wikidata.org/entity/Q163118
Q9711,http://www.wikidata.org/entity/Q9711
Q42398,http://www.wikidata.org/entity/Q42398
Q102323,http://www.wikidata.org/entity/Q102323
Q228889,http://www.wikidata.org/entity/Q228889
Q189119,http://www.wikidata.org/entity/Q189119
Q193111,http://www.wikidata.org/entity/Q193111
Q47484,http://www.wikidata.org/entity/Q47484
Q44233,http://www.wikidata.org/entity/Q44233
Q76529,http://www.wikidata.org/entity/Q76529
Q78494,http://www.wikidata.org/entity/Q78494
Q44519,http://www.wikidata.org/entity/Q44519
Q105756,http://www.wikidata.org/entity/Q105756
Q47152,http://www.wikidata.org/entity/Q47152
Q181667,http://www.wikidata.org/entity/Q181667
Q82083,http://www.wikidata.org/entity/Q82083
Q42831,http://www.wikidata.org/entity/Q42831
Q185548,http://www.wikidata.org/entity/Q185548
Q180903,http://www.wikidata.org/entity/Q180903
Q224906,http://www.wikidata.org/entity/Q224906
